ts,src_ip,dst_ip,sport,query,record_type,response_size,subdomain_length,subdomain_entropy,hex_ratio,query_rate_per_min,risk_score,risk_level,prediction
1775901293.397836,192.168.1.21,8.8.8.8,37350,api.fonts.googleapis.com,A,109,8,3.0,0.25,0.6468113951170766,18.5,Low,normal
1775899738.561776,192.168.1.12,8.8.8.8,40145,cdn.cdn.cloudflare.com,MX,107,6,1.584962500721156,0.6666666666666666,0.5693783530598304,18.4,Low,normal
1775900839.266196,192.168.1.14,8.8.8.8,10493,api.github.com,MX,99,3,1.584962500721156,0.3333333333333333,0.4530047568307591,18.0,Low,normal
1775901319.223811,192.168.1.17,8.8.8.8,25757,update.api.github.com,A,106,9,2.725480556997868,0.4444444444444444,0.47630278238143303,18.0,Low,normal
1775898019.640652,192.168.1.14,8.8.8.8,31530,api.github.com,MX,99,3,1.584962500721156,0.3333333333333333,0.4530047568307591,18.0,Low,normal
1775899691.481665,192.168.1.17,8.8.8.8,19257,update.api.github.com,A,106,9,2.725480556997868,0.4444444444444444,0.47630278238143303,18.0,Low,normal
1775897883.901338,192.168.1.14,8.8.8.8,38935,api.github.com,AAAA,99,3,1.584962500721156,0.3333333333333333,0.4530047568307591,18.0,Low,normal
1775901154.725603,192.168.1.24,8.8.8.8,39633,cdn.microsoft.com,A,102,3,1.584962500721156,0.6666666666666666,0.7030537717243808,17.9,Low,normal
1775899370.725753,192.168.1.21,8.8.8.8,8370,cdn.cloudflare.com,AAAA,103,3,1.584962500721156,0.6666666666666666,0.6468113951170766,17.9,Low,normal
1775899274.901399,192.168.1.21,8.8.8.8,5215,mail.mail.google.com,MX,105,8,2.0,0.25,0.6468113951170766,17.9,Low,normal
1775900152.138504,192.168.1.24,8.8.8.8,16314,cdn.microsoft.com,A,102,3,1.584962500721156,0.6666666666666666,0.7030537717243808,17.9,Low,normal
1775900342.493872,192.168.1.21,8.8.8.8,3364,mail.mail.google.com,A,105,8,2.0,0.25,0.6468113951170766,17.9,Low,normal
1775899039.306153,192.168.1.21,8.8.8.8,21923,cdn.api.github.com,AAAA,103,6,2.584962500721156,0.5,0.6468113951170766,17.7,Low,normal
1775900854.379565,192.168.1.21,8.8.8.8,16782,mail.stackoverflow.com,TXT,107,4,2.0,0.25,0.6468113951170766,17.5,Low,normal
1775899580.128382,192.168.1.20,8.8.8.8,57891,mail.cloudflare.com,TXT,104,4,2.0,0.25,0.5367398630263498,17.4,Low,normal
1775900865.789425,192.168.1.14,8.8.8.8,43959,api.netflix.com,TXT,100,3,1.584962500721156,0.3333333333333333,0.4530047568307591,17.3,Low,normal
1775899315.36241,192.168.1.14,8.8.8.8,7084,api.netflix.com,CNAME,100,3,1.584962500721156,0.3333333333333333,0.4530047568307591,17.3,Low,normal
1775898444.274948,192.168.1.12,8.8.8.8,22835,update.update.microsoft.com,MX,112,12,2.584962500721156,0.5,0.5693783530598304,17.2,Low,normal
1775897815.23319,192.168.1.12,8.8.8.8,11471,update.update.microsoft.com,TXT,112,12,2.584962500721156,0.5,0.5693783530598304,17.2,Low,normal
1775900659.653987,192.168.1.17,8.8.8.8,40365,mail.microsoft.com,AAAA,103,4,2.0,0.25,0.47630278238143303,17.2,Low,normal
1775900107.760942,192.168.1.24,8.8.8.8,35778,update.amazon.com,A,102,6,2.584962500721156,0.5,0.7030537717243808,16.9,Low,normal
1775900986.186253,192.168.1.24,8.8.8.8,29972,update.github.com,CNAME,102,6,2.584962500721156,0.5,0.7030537717243808,16.9,Low,normal
1775897788.43357,192.168.1.24,8.8.8.8,11797,mail.cloudflare.com,A,104,4,2.0,0.25,0.7030537717243808,16.8,Low,normal
1775898811.789211,192.168.1.20,8.8.8.8,44092,www.mail.google.com,CNAME,104,7,2.128085278891394,0.14285714285714285,0.5367398630263498,16.7,Low,normal
1775900461.547181,192.168.1.24,8.8.8.8,63653,mail.netflix.com,TXT,101,4,2.0,0.25,0.7030537717243808,16.6,Low,normal
1775901036.348634,192.168.1.21,8.8.8.8,7414,update.cloudflare.com,AAAA,106,6,2.584962500721156,0.5,0.6468113951170766,16.5,Low,normal
1775898656.099492,192.168.1.21,8.8.8.8,46657,update.api.github.com,A,106,9,2.725480556997868,0.4444444444444444,0.6468113951170766,16.4,Low,normal
1775900174.162639,192.168.1.16,8.8.8.8,52453,api.amazon.com,TXT,99,3,1.584962500721156,0.3333333333333333,0.6056927362642717,16.4,Low,normal
1775898453.941005,192.168.1.16,8.8.8.8,9846,mail.cloudflare.com,TXT,104,4,2.0,0.25,0.6056927362642717,16.3,Low,normal
1775898280.694261,192.168.1.16,8.8.8.8,46830,mail.google.com,TXT,100,4,2.0,0.25,0.6056927362642717,16.2,Low,normal
1775900907.827674,192.168.1.16,8.8.8.8,46370,www.mail.google.com,A,104,7,2.128085278891394,0.14285714285714285,0.6056927362642717,16.1,Low,normal
1775897953.613502,192.168.1.21,8.8.8.8,35096,api.mail.google.com,A,104,7,2.2359263506290326,0.2857142857142857,0.6468113951170766,16.0,Low,normal
1775897913.546131,192.168.1.17,8.8.8.8,52942,update.microsoft.com,A,105,6,2.584962500721156,0.5,0.47630278238143303,16.0,Low,normal
1775900906.127001,192.168.1.21,8.8.8.8,32815,mail.api.github.com,A,104,7,2.2359263506290326,0.2857142857142857,0.6468113951170766,16.0,Low,normal
1775900308.602839,192.168.1.16,8.8.8.8,63172,api.youtube.com,MX,100,3,1.584962500721156,0.3333333333333333,0.6056927362642717,15.9,Low,normal
1775897755.606446,192.168.1.19,8.8.8.8,41157,mail.update.microsoft.com,AAAA,110,10,3.121928094887362,0.4,0.5158729920904367,15.8,Low,normal
1775899589.18148,192.168.1.19,8.8.8.8,57983,mail.update.microsoft.com,A,110,10,3.121928094887362,0.4,0.5158729920904367,15.8,Low,normal
1775899567.108369,192.168.1.21,8.8.8.8,61943,api.amazon.com,A,99,3,1.584962500721156,0.3333333333333333,0.6468113951170766,15.3,Low,normal
1775899787.270111,192.168.1.13,8.8.8.8,53319,mail.youtube.com,TXT,101,4,2.0,0.25,0.6253441942060223,15.2,Low,normal
1775901265.107091,192.168.1.23,8.8.8.8,46996,mail.update.microsoft.com,A,110,10,3.121928094887362,0.4,0.5724522656727687,15.2,Low,normal
1775897942.418138,192.168.1.24,8.8.8.8,26870,api.google.com,A,99,3,1.584962500721156,0.3333333333333333,0.7030537717243808,15.0,Low,normal
1775900716.056532,192.168.1.24,8.8.8.8,6129,api.amazon.com,A,99,3,1.584962500721156,0.3333333333333333,0.7030537717243808,15.0,Low,normal
1775900559.810704,192.168.1.13,8.8.8.8,27026,mail.microsoft.com,TXT,103,4,2.0,0.25,0.6253441942060223,14.8,Low,normal
1775901308.722645,192.168.1.13,8.8.8.8,9801,update.github.com,TXT,102,6,2.584962500721156,0.5,0.6253441942060223,14.8,Low,normal
1775899706.765804,192.168.1.13,8.8.8.8,38333,update.amazon.com,MX,102,6,2.584962500721156,0.5,0.6253441942060223,14.8,Low,normal
1775900970.700891,192.168.1.10,8.8.8.8,13437,mail.update.microsoft.com,A,110,10,3.121928094887362,0.4,0.5222286691062236,14.7,Low,normal
1775901327.071824,192.168.1.20,8.8.8.8,54273,www.cdn.cloudflare.com,CNAME,107,6,1.792481250360578,0.3333333333333333,0.5367398630263498,14.7,Low,normal
1775898209.090317,192.168.1.22,8.8.8.8,26357,www.fonts.googleapis.com,A,109,8,2.4056390622295662,0.125,0.5821567324164235,14.6,Low,normal
1775899478.804964,192.168.1.21,8.8.8.8,37615,update.youtube.com,AAAA,103,6,2.584962500721156,0.5,0.6468113951170766,14.5,Low,normal
1775898616.192836,192.168.1.13,8.8.8.8,34910,www.api.github.com,A,103,6,1.792481250360578,0.16666666666666666,0.6253441942060223,14.5,Low,normal
1775899683.742433,192.168.1.13,8.8.8.8,64709,api.amazon.com,TXT,99,3,1.584962500721156,0.3333333333333333,0.6253441942060223,14.2,Low,normal
1775898220.794899,192.168.1.24,8.8.8.8,50307,api.youtube.com,AAAA,100,3,1.584962500721156,0.3333333333333333,0.7030537717243808,13.5,Low,normal
1775898295.882211,192.168.1.24,8.8.8.8,44735,api.netflix.com,A,100,3,1.584962500721156,0.3333333333333333,0.7030537717243808,13.5,Low,normal
1775900083.641722,192.168.1.24,8.8.8.8,59188,api.youtube.com,AAAA,100,3,1.584962500721156,0.3333333333333333,0.7030537717243808,13.5,Low,normal
1775899580.471036,192.168.1.15,8.8.8.8,13607,cdn.stackoverflow.com,A,106,3,1.584962500721156,0.6666666666666666,0.5758063757187573,13.5,Low,normal
1775898162.65153,192.168.1.13,8.8.8.8,18783,api.youtube.com,MX,100,3,1.584962500721156,0.3333333333333333,0.6253441942060223,13.3,Low,normal
1775900055.101751,192.168.1.13,8.8.8.8,22925,api.youtube.com,TXT,100,3,1.584962500721156,0.3333333333333333,0.6253441942060223,13.3,Low,normal
1775898400.994877,192.168.1.11,8.8.8.8,26374,update.cdn.cloudflare.com,CNAME,110,9,2.94770277922009,0.5555555555555556,0.5298507284253346,13.3,Low,normal
1775898320.641698,192.168.1.11,8.8.8.8,22224,update.cdn.cloudflare.com,MX,110,9,2.94770277922009,0.5555555555555556,0.5298507284253346,13.3,Low,normal
1775899381.809114,192.168.1.10,8.8.8.8,60931,www.mail.google.com,TXT,104,7,2.128085278891394,0.14285714285714285,0.5222286691062236,13.2,Low,normal
1775898828.195002,192.168.1.10,8.8.8.8,28596,cdn.stackoverflow.com,A,106,3,1.584962500721156,0.6666666666666666,0.5222286691062236,13.1,Low,normal
1775899546.384253,192.168.1.10,8.8.8.8,4374,cdn.stackoverflow.com,TXT,106,3,1.584962500721156,0.6666666666666666,0.5222286691062236,13.1,Low,normal
1775900102.882253,192.168.1.21,8.8.8.8,54989,mail.google.com,A,100,4,2.0,0.25,0.6468113951170766,13.1,Low,normal
1775899543.344506,192.168.1.19,8.8.8.8,32418,api.api.github.com,MX,103,6,1.584962500721156,0.3333333333333333,0.5158729920904367,13.0,Low,normal
1775898943.336169,192.168.1.24,8.8.8.8,60478,api.microsoft.com,MX,102,3,1.584962500721156,0.3333333333333333,0.7030537717243808,13.0,Low,normal
1775900315.753252,192.168.1.23,8.8.8.8,35307,www.mail.google.com,TXT,104,7,2.128085278891394,0.14285714285714285,0.5724522656727687,13.0,Low,normal
1775899271.047815,192.168.1.23,8.8.8.8,17604,www.mail.google.com,AAAA,104,7,2.128085278891394,0.14285714285714285,0.5724522656727687,13.0,Low,normal
1775900435.581263,192.168.1.12,8.8.8.8,42226,www.fonts.googleapis.com,A,109,8,2.4056390622295662,0.125,0.5693783530598304,12.9,Low,normal
1775900232.141716,192.168.1.22,8.8.8.8,57908,www.mail.google.com,MX,104,7,2.128085278891394,0.14285714285714285,0.5821567324164235,12.2,Low,normal
1775900287.514597,192.168.1.19,8.8.8.8,5083,update.stackoverflow.com,A,109,6,2.584962500721156,0.5,0.5158729920904367,12.2,Low,normal
1775899981.522895,192.168.1.10,8.8.8.8,6215,cdn.google.com,CNAME,99,3,1.584962500721156,0.6666666666666666,0.5222286691062236,12.1,Low,normal
1775899145.792219,192.168.1.10,8.8.8.8,34534,cdn.google.com,A,99,3,1.584962500721156,0.6666666666666666,0.5222286691062236,12.1,Low,normal
1775898519.307079,192.168.1.10,8.8.8.8,61658,cdn.google.com,A,99,3,1.584962500721156,0.6666666666666666,0.5222286691062236,12.1,Low,normal
1775901224.316815,192.168.1.16,8.8.8.8,22392,www.update.microsoft.com,A,109,9,2.6416041678685938,0.3333333333333333,0.6056927362642717,12.0,Low,normal
1775900032.006113,192.168.1.11,8.8.8.8,2159,www.api.github.com,MX,103,6,1.792481250360578,0.16666666666666666,0.5298507284253346,12.0,Low,normal
1775900820.294028,192.168.1.12,8.8.8.8,2939,www.api.github.com,A,103,6,1.792481250360578,0.16666666666666666,0.5693783530598304,11.9,Low,normal
1775899509.958154,192.168.1.12,8.8.8.8,22318,www.api.github.com,A,103,6,1.792481250360578,0.16666666666666666,0.5693783530598304,11.9,Low,normal
1775897899.207513,192.168.1.11,8.8.8.8,12475,mail.update.microsoft.com,CNAME,110,10,3.121928094887362,0.4,0.5298507284253346,11.3,Low,normal
1775900586.970055,192.168.1.21,8.8.8.8,19436,mail.microsoft.com,A,103,4,2.0,0.25,0.6468113951170766,11.3,Low,normal
1775898086.051612,192.168.1.15,8.8.8.8,20649,cdn.google.com,AAAA,99,3,1.584962500721156,0.6666666666666666,0.5758063757187573,11.3,Low,normal
1775898992.474369,192.168.1.15,8.8.8.8,35814,cdn.github.com,CNAME,99,3,1.584962500721156,0.6666666666666666,0.5758063757187573,11.3,Low,normal
1775900671.489765,192.168.1.13,8.8.8.8,15353,api.fonts.googleapis.com,A,109,8,3.0,0.25,0.6253441942060223,11.1,Low,normal
1775900726.559835,192.168.1.19,8.8.8.8,34964,api.fonts.googleapis.com,A,109,8,3.0,0.25,0.5158729920904367,11.1,Low,normal
1775898881.621876,192.168.1.13,8.8.8.8,15574,www.cdn.cloudflare.com,A,107,6,1.792481250360578,0.3333333333333333,0.6253441942060223,11.0,Low,normal
1775899796.872995,192.168.1.15,8.8.8.8,19879,www.cdn.cloudflare.com,A,107,6,1.792481250360578,0.3333333333333333,0.5758063757187573,10.8,Low,normal
1775898267.832685,192.168.1.15,8.8.8.8,21901,www.cdn.cloudflare.com,TXT,107,6,1.792481250360578,0.3333333333333333,0.5758063757187573,10.8,Low,normal
1775899949.513041,192.168.1.16,8.8.8.8,6911,mail.cdn.cloudflare.com,CNAME,108,7,2.807354922057604,0.42857142857142855,0.6056927362642717,10.7,Low,normal
1775898920.521591,192.168.1.15,8.8.8.8,31129,api.api.github.com,TXT,103,6,1.584962500721156,0.3333333333333333,0.5758063757187573,10.6,Low,normal
1775898402.936466,192.168.1.19,8.8.8.8,23312,mail.mail.google.com,MX,105,8,2.0,0.25,0.5158729920904367,10.6,Low,normal
1775900968.920326,192.168.1.10,8.8.8.8,47468,cdn.cloudflare.com,AAAA,103,3,1.584962500721156,0.6666666666666666,0.5222286691062236,10.4,Low,normal
1775899043.485677,192.168.1.18,8.8.8.8,33852,fonts.googleapis.com,CNAME,105,5,2.321928094887362,0.2,0.5445515010360054,10.2,Low,normal
1775900796.940708,192.168.1.16,8.8.8.8,6051,api.mail.google.com,A,104,7,2.2359263506290326,0.2857142857142857,0.6056927362642717,10.0,Low,normal
1775897757.212334,192.168.1.16,8.8.8.8,8385,api.cdn.cloudflare.com,AAAA,107,6,2.584962500721156,0.5,0.6056927362642717,10.0,Low,normal
1775900186.334554,192.168.1.20,8.8.8.8,58184,mail.cdn.cloudflare.com,AAAA,108,7,2.807354922057604,0.42857142857142855,0.5367398630263498,9.5,Low,normal
1775899032.994284,192.168.1.20,8.8.8.8,56399,mail.cdn.cloudflare.com,AAAA,108,7,2.807354922057604,0.42857142857142855,0.5367398630263498,9.5,Low,normal
1775900482.235363,192.168.1.13,8.8.8.8,56664,mail.mail.google.com,CNAME,105,8,2.0,0.25,0.6253441942060223,9.4,Low,normal
1775899528.678313,192.168.1.10,8.8.8.8,11488,fonts.googleapis.com,MX,105,5,2.321928094887362,0.2,0.5222286691062236,9.4,Low,normal
1775900234.780227,192.168.1.20,8.8.8.8,30761,mail.stackoverflow.com,CNAME,107,4,2.0,0.25,0.5367398630263498,9.3,Low,normal
1775900510.197076,192.168.1.22,8.8.8.8,15498,cdn.cloudflare.com,TXT,103,3,1.584962500721156,0.6666666666666666,0.5821567324164235,9.1,Low,normal
1775899148.165228,192.168.1.18,8.8.8.8,28787,api.google.com,CNAME,99,3,1.584962500721156,0.3333333333333333,0.5445515010360054,9.1,Low,normal
1775898465.666386,192.168.1.10,8.8.8.8,64042,api.fonts.googleapis.com,A,109,8,3.0,0.25,0.5222286691062236,9.1,Low,normal
1775901187.699736,192.168.1.22,8.8.8.8,39051,cdn.cloudflare.com,CNAME,103,3,1.584962500721156,0.6666666666666666,0.5821567324164235,9.1,Low,normal
1775898289.236016,192.168.1.22,8.8.8.8,1135,cdn.youtube.com,A,100,3,1.584962500721156,0.6666666666666666,0.5821567324164235,9.1,Low,normal
1775899172.176527,192.168.1.12,8.8.8.8,38299,update.mail.google.com,AAAA,107,10,3.121928094887362,0.4,0.5693783530598304,9.0,Low,normal
1775899671.825471,192.168.1.15,8.8.8.8,22931,www.update.microsoft.com,CNAME,109,9,2.6416041678685938,0.3333333333333333,0.5758063757187573,8.7,Low,normal
1775898109.79573,192.168.1.15,8.8.8.8,15693,www.update.microsoft.com,A,109,9,2.6416041678685938,0.3333333333333333,0.5758063757187573,8.7,Low,normal
1775900443.044784,192.168.1.15,8.8.8.8,54808,www.update.microsoft.com,A,109,9,2.6416041678685938,0.3333333333333333,0.5758063757187573,8.7,Low,normal
1775901094.107315,192.168.1.13,8.8.8.8,64272,www.update.microsoft.com,A,109,9,2.6416041678685938,0.3333333333333333,0.6253441942060223,8.6,Low,normal
1775900314.587264,192.168.1.10,8.8.8.8,34857,mail.mail.google.com,A,105,8,2.0,0.25,0.5222286691062236,8.5,Low,normal
1775900989.874788,192.168.1.10,8.8.8.8,21158,mail.mail.google.com,MX,105,8,2.0,0.25,0.5222286691062236,8.5,Low,normal
1775900629.609882,192.168.1.22,8.8.8.8,60202,api.fonts.googleapis.com,TXT,109,8,3.0,0.25,0.5821567324164235,8.4,Low,normal
1775898161.385438,192.168.1.23,8.8.8.8,8628,api.update.microsoft.com,A,109,9,2.725480556997868,0.4444444444444444,0.5724522656727687,8.4,Low,normal
1775898509.975679,192.168.1.19,8.8.8.8,30987,cdn.api.github.com,AAAA,103,6,2.584962500721156,0.5,0.5158729920904367,8.2,Low,normal
1775898357.667149,192.168.1.12,8.8.8.8,14471,www.cdn.cloudflare.com,A,107,6,1.792481250360578,0.3333333333333333,0.5693783530598304,8.2,Low,normal
1775900267.878198,192.168.1.20,8.8.8.8,8335,update.cloudflare.com,A,106,6,2.584962500721156,0.5,0.5367398630263498,8.1,Low,normal
1775900830.27659,192.168.1.19,8.8.8.8,44251,api.github.com,TXT,99,3,1.584962500721156,0.3333333333333333,0.5158729920904367,8.0,Low,normal
1775897800.107936,192.168.1.15,8.8.8.8,41059,cdn.fonts.googleapis.com,A,109,8,2.75,0.375,0.5758063757187573,7.9,Low,normal
1775900842.474532,192.168.1.23,8.8.8.8,65511,update.api.github.com,A,106,9,2.725480556997868,0.4444444444444444,0.5724522656727687,7.8,Low,normal
1775899532.269162,192.168.1.18,8.8.8.8,63681,api.youtube.com,AAAA,100,3,1.584962500721156,0.3333333333333333,0.5445515010360054,7.8,Low,normal
1775899071.71,192.168.1.12,8.8.8.8,2776,cdn.amazon.com,CNAME,99,3,1.584962500721156,0.6666666666666666,0.5693783530598304,7.8,Low,normal
1775899311.009622,192.168.1.19,8.8.8.8,43278,api.stackoverflow.com,A,106,3,1.584962500721156,0.3333333333333333,0.5158729920904367,7.8,Low,normal
1775900757.851822,192.168.1.10,8.8.8.8,27918,api.google.com,CNAME,99,3,1.584962500721156,0.3333333333333333,0.5222286691062236,7.7,Low,normal
1775899855.961627,192.168.1.20,8.8.8.8,45080,api.github.com,CNAME,99,3,1.584962500721156,0.3333333333333333,0.5367398630263498,7.7,Low,normal
1775897991.14486,192.168.1.18,8.8.8.8,23033,api.update.microsoft.com,A,109,9,2.725480556997868,0.4444444444444444,0.5445515010360054,7.7,Low,normal
1775899236.797725,192.168.1.22,8.8.8.8,22015,fonts.googleapis.com,A,105,5,2.321928094887362,0.2,0.5821567324164235,7.6,Low,normal
1775897824.421557,192.168.1.20,8.8.8.8,11005,update.github.com,A,102,6,2.584962500721156,0.5,0.5367398630263498,7.5,Low,normal
1775900234.347943,192.168.1.20,8.8.8.8,34871,update.google.com,A,102,6,2.584962500721156,0.5,0.5367398630263498,7.5,Low,normal
1775899942.867832,192.168.1.18,8.8.8.8,25404,mail.api.github.com,A,104,7,2.2359263506290326,0.2857142857142857,0.5445515010360054,7.4,Low,normal
1775898031.236661,192.168.1.19,8.8.8.8,16038,api.cdn.cloudflare.com,A,107,6,2.584962500721156,0.5,0.5158729920904367,7.4,Low,normal
1775898268.559871,192.168.1.19,8.8.8.8,29605,mail.youtube.com,A,101,4,2.0,0.25,0.5158729920904367,7.4,Low,normal
1775900166.16075,192.168.1.19,8.8.8.8,1681,api.cdn.cloudflare.com,MX,107,6,2.584962500721156,0.5,0.5158729920904367,7.4,Low,normal
1775900465.60352,192.168.1.18,8.8.8.8,21226,mail.api.github.com,A,104,7,2.2359263506290326,0.2857142857142857,0.5445515010360054,7.4,Low,normal
1775898526.387085,192.168.1.18,8.8.8.8,13941,api.mail.google.com,A,104,7,2.2359263506290326,0.2857142857142857,0.5445515010360054,7.4,Low,normal
1775897851.126391,192.168.1.19,8.8.8.8,43469,cdn.fonts.googleapis.com,CNAME,109,8,2.75,0.375,0.5158729920904367,7.4,Low,normal
1775899531.273329,192.168.1.15,8.8.8.8,13360,cdn.api.github.com,TXT,103,6,2.584962500721156,0.5,0.5758063757187573,7.4,Low,normal
1775898358.79546,192.168.1.18,8.8.8.8,20421,www.update.microsoft.com,A,109,9,2.6416041678685938,0.3333333333333333,0.5445515010360054,7.3,Low,normal
1775900603.391167,192.168.1.18,8.8.8.8,42993,www.update.microsoft.com,AAAA,109,9,2.6416041678685938,0.3333333333333333,0.5445515010360054,7.3,Low,normal
1775899503.300816,192.168.1.20,8.8.8.8,55442,update.microsoft.com,A,105,6,2.584962500721156,0.5,0.5367398630263498,7.3,Low,normal
1775899898.236207,192.168.1.11,8.8.8.8,36619,api.api.github.com,A,103,6,1.584962500721156,0.3333333333333333,0.5298507284253346,7.2,Low,normal
1775900777.029269,192.168.1.19,8.8.8.8,11331,cdn.mail.google.com,CNAME,104,7,2.807354922057604,0.42857142857142855,0.5158729920904367,7.2,Low,normal
1775899469.968164,192.168.1.18,8.8.8.8,54470,update.microsoft.com,A,105,6,2.584962500721156,0.5,0.5445515010360054,7.0,Low,normal
1775898598.790992,192.168.1.18,8.8.8.8,49011,update.microsoft.com,A,105,6,2.584962500721156,0.5,0.5445515010360054,7.0,Low,normal
1775898633.807002,192.168.1.12,8.8.8.8,56470,api.api.github.com,AAAA,103,6,1.584962500721156,0.3333333333333333,0.5693783530598304,7.0,Low,normal
1775901040.840812,192.168.1.19,8.8.8.8,33917,update.google.com,A,102,6,2.584962500721156,0.5,0.5158729920904367,6.9,Low,normal
1775901244.837376,192.168.1.19,8.8.8.8,61143,update.github.com,AAAA,102,6,2.584962500721156,0.5,0.5158729920904367,6.9,Low,normal
1775899476.905607,192.168.1.19,8.8.8.8,43855,update.netflix.com,A,103,6,2.584962500721156,0.5,0.5158729920904367,6.9,Low,normal
1775898829.868088,192.168.1.20,8.8.8.8,26590,api.youtube.com,CNAME,100,3,1.584962500721156,0.3333333333333333,0.5367398630263498,6.8,Low,normal
1775900130.174047,192.168.1.18,8.8.8.8,21935,api.cdn.cloudflare.com,A,107,6,2.584962500721156,0.5,0.5445515010360054,6.8,Low,normal
1775898695.218521,192.168.1.11,8.8.8.8,49103,api.fonts.googleapis.com,A,109,8,3.0,0.25,0.5298507284253346,6.8,Low,normal
1775899236.141885,192.168.1.10,8.8.8.8,42505,mail.google.com,A,100,4,2.0,0.25,0.5222286691062236,6.7,Low,normal
1775900858.482444,192.168.1.10,8.8.8.8,32996,mail.netflix.com,AAAA,101,4,2.0,0.25,0.5222286691062236,6.7,Low,normal
1775901068.951365,192.168.1.10,8.8.8.8,34294,mail.youtube.com,TXT,101,4,2.0,0.25,0.5222286691062236,6.7,Low,normal
1775900858.258228,192.168.1.11,8.8.8.8,62233,cdn.cloudflare.com,TXT,103,3,1.584962500721156,0.6666666666666666,0.5298507284253346,6.7,Low,normal
1775898445.328325,192.168.1.13,8.8.8.8,10230,mail.cdn.cloudflare.com,AAAA,108,7,2.807354922057604,0.42857142857142855,0.6253441942060223,6.6,Low,normal
1775898337.606106,192.168.1.10,8.8.8.8,28020,update.cloudflare.com,CNAME,106,6,2.584962500721156,0.5,0.5222286691062236,6.6,Low,normal
1775899219.250869,192.168.1.23,8.8.8.8,36756,api.cdn.cloudflare.com,TXT,107,6,2.584962500721156,0.5,0.5724522656727687,6.5,Low,normal
1775897877.492107,192.168.1.10,8.8.8.8,21025,update.google.com,A,102,6,2.584962500721156,0.5,0.5222286691062236,6.5,Low,normal
1775901147.997921,192.168.1.19,8.8.8.8,14110,api.cloudflare.com,A,103,3,1.584962500721156,0.3333333333333333,0.5158729920904367,6.4,Low,normal
1775898844.262344,192.168.1.16,8.8.8.8,63191,update.microsoft.com,A,105,6,2.584962500721156,0.5,0.6056927362642717,6.3,Low,normal
1775897937.136,192.168.1.19,8.8.8.8,37927,update.microsoft.com,A,105,6,2.584962500721156,0.5,0.5158729920904367,6.3,Low,normal
1775898448.134709,192.168.1.11,8.8.8.8,18378,cdn.netflix.com,TXT,100,3,1.584962500721156,0.6666666666666666,0.5298507284253346,6.2,Low,normal
1775899654.552219,192.168.1.11,8.8.8.8,35154,cdn.microsoft.com,A,102,3,1.584962500721156,0.6666666666666666,0.5298507284253346,6.2,Low,normal
1775899389.491471,192.168.1.12,8.8.8.8,43167,cdn.youtube.com,CNAME,100,3,1.584962500721156,0.6666666666666666,0.5693783530598304,6.2,Low,normal
1775899520.988698,192.168.1.11,8.8.8.8,21012,cdn.microsoft.com,MX,102,3,1.584962500721156,0.6666666666666666,0.5298507284253346,6.2,Low,normal
1775901296.390726,192.168.1.11,8.8.8.8,36682,cdn.netflix.com,AAAA,100,3,1.584962500721156,0.6666666666666666,0.5298507284253346,6.2,Low,normal
1775897917.44586,192.168.1.11,8.8.8.8,18679,cdn.youtube.com,AAAA,100,3,1.584962500721156,0.6666666666666666,0.5298507284253346,6.2,Low,normal
1775899075.400458,192.168.1.23,8.8.8.8,46100,cdn.mail.google.com,MX,104,7,2.807354922057604,0.42857142857142855,0.5724522656727687,6.1,Low,normal
1775900873.365552,192.168.1.23,8.8.8.8,9948,api.mail.google.com,AAAA,104,7,2.2359263506290326,0.2857142857142857,0.5724522656727687,6.1,Low,normal
1775897939.906311,192.168.1.10,8.8.8.8,30289,cdn.mail.google.com,TXT,104,7,2.807354922057604,0.42857142857142855,0.5222286691062236,6.1,Low,normal
1775899241.084967,192.168.1.23,8.8.8.8,33072,mail.api.github.com,A,104,7,2.2359263506290326,0.2857142857142857,0.5724522656727687,6.1,Low,normal
1775900289.094512,192.168.1.10,8.8.8.8,36195,cdn.mail.google.com,A,104,7,2.807354922057604,0.42857142857142855,0.5222286691062236,6.1,Low,normal
1775898333.973744,192.168.1.23,8.8.8.8,16231,api.mail.google.com,AAAA,104,7,2.2359263506290326,0.2857142857142857,0.5724522656727687,6.1,Low,normal
1775898267.570506,192.168.1.20,8.8.8.8,19589,mail.youtube.com,A,101,4,2.0,0.25,0.5367398630263498,6.1,Low,normal
1775897775.764615,192.168.1.12,8.8.8.8,21801,fonts.googleapis.com,A,105,5,2.321928094887362,0.2,0.5693783530598304,6.1,Low,normal
1775898607.667531,192.168.1.12,8.8.8.8,9452,fonts.googleapis.com,MX,105,5,2.321928094887362,0.2,0.5693783530598304,6.1,Low,normal
1775899459.812377,192.168.1.22,8.8.8.8,34596,api.update.microsoft.com,AAAA,109,9,2.725480556997868,0.4444444444444444,0.5821567324164235,6.0,Low,normal
1775897886.073231,192.168.1.22,8.8.8.8,50081,api.update.microsoft.com,A,109,9,2.725480556997868,0.4444444444444444,0.5821567324164235,6.0,Low,normal
1775899553.870877,192.168.1.22,8.8.8.8,49175,api.stackoverflow.com,A,106,3,1.584962500721156,0.3333333333333333,0.5821567324164235,6.0,Low,normal
1775900020.789078,192.168.1.22,8.8.8.8,52920,www.update.microsoft.com,AAAA,109,9,2.6416041678685938,0.3333333333333333,0.5821567324164235,6.0,Low,normal
